batch_size,hidden_size,num_epochs,learning_rate,final_train_loss,final_val_loss
64,256,6120,0.0001,0.013598101665989314,0.013402376140927383
64,256,6130,0.0001,0.013597755218067368,0.013443066734478985
64,256,6140,0.0001,0.013476353338399914,0.013423017860597658
64,256,6150,0.0001,0.013447698531774254,0.013392291698751231
64,256,6160,0.0001,0.013963478378935246,0.013424624819064505
64,256,6170,0.0001,0.013599939497607542,0.013402589674079262
64,256,6180,0.0001,0.013435560798260263,0.013437438967706855
64,256,6190,0.0001,0.013401861632695213,0.013392485092560797
64,256,6200,0.0001,0.013430499909873604,0.013400353214756371
64,256,6210,0.0001,0.013825626452850825,0.013407963206056164
64,256,6220,0.0001,0.013580585277641367,0.013382597374994162
64,256,6230,0.0001,0.01378557733025736,0.013402138454392226
64,256,6240,0.0001,0.013621012407153257,0.013416054011952928
64,256,6250,0.0001,0.013409507815487666,0.01337105563666883
64,256,6260,0.0001,0.0135984544354925,0.013427573679153315
64,256,6270,0.0001,0.013897615448211033,0.013439247282994626
64,256,6280,0.0001,0.013749869047160744,0.013439495742776508
64,256,6290,0.0001,0.01364397660460266,0.013386332974911517
64,256,6300,0.0001,0.013681734478023694,0.013449832906857067
64,256,6310,0.0001,0.013582696926248151,0.013399236355643865
64,256,6320,0.0001,0.013776195461757856,0.013465579261588478
64,256,6330,0.0001,0.013604807579804302,0.0134280162241196
64,256,6340,0.0001,0.013688219811041846,0.013455332427663834
64,256,6350,0.0001,0.013266810809039966,0.013387348116517848
64,256,6360,0.0001,0.013640924234603505,0.013357562285453472
64,256,6370,0.0001,0.013634167240700263,0.01338833481008309
64,256,6380,0.0001,0.013742029026998472,0.013357074776721312
64,256,6390,0.0001,0.013726565414220421,0.013388998468922997
64,256,6400,0.0001,0.013528463180040374,0.013492394051632507
64,256,6410,0.0001,0.013528444828706054,0.013397730077620938
64,256,6420,0.0001,0.013953363329286258,0.013365869796692544
64,256,6430,0.0001,0.013917208514716353,0.013354027477056439
64,256,6440,0.0001,0.01386255480112667,0.013398972872693466
64,256,6450,0.0001,0.013551733758161965,0.013482080931128633
64,256,6460,0.0001,0.013713533686437284,0.013432373703502152
64,256,6470,0.0001,0.01379268313401442,0.01341134497659956
64,256,6480,0.0001,0.013775303264920899,0.013406020979596277
64,256,6490,0.0001,0.013630843032518283,0.013426163648641526
64,256,6500,0.0001,0.013765594353430641,0.013381265242091954
64,256,6510,0.0001,0.013463439745930405,0.013384912195554467
64,256,6520,0.0001,0.013661746854773628,0.013391685013264808
64,256,6530,0.0001,0.0137679037521848,0.01336496965918999
64,256,6540,0.0001,0.013656696100888419,0.013410109274219477
64,256,6550,0.0001,0.013614452967758513,0.01334380099395347
64,256,6560,0.0001,0.013692210344862624,0.013354430117493894
64,256,6570,0.0001,0.013637913448055412,0.013341182220613331
64,256,6580,0.0001,0.013665701036445422,0.013392534135438209
64,256,6590,0.0001,0.013567902714307512,0.013436649535583357
64,256,6600,0.0001,0.01374137213889762,0.01338150978543873
64,256,6610,0.0001,0.013393144027474673,0.013407387933388809
64,256,6620,0.0001,0.013496604042955117,0.013377768556916818
64,256,6630,0.0001,0.013638460050852607,0.01336194427204054
64,256,6640,0.0001,0.013916237455032586,0.013387577319477062
64,256,6650,0.0001,0.013567365887340492,0.01334186198035312
64,256,6660,0.0001,0.013448450820320805,0.013389277223123473
64,256,6670,0.0001,0.013723764489088982,0.013392512454736702
64,256,6680,0.0001,0.013452215947585763,0.013378626959780678
64,256,6690,0.0001,0.013457589852063218,0.013395629026093337
64,256,6700,0.0001,0.013694868620721464,0.013373190293080421
64,256,6710,0.0001,0.01336128046609771,0.013432371511437226
64,256,6720,0.0001,0.013546071031601607,0.013436078626711296
64,256,6730,0.0001,0.013601535270948378,0.01329812324935302
64,256,6740,0.0001,0.013351632905736793,0.013351392423872344
64,256,6750,0.0001,0.013640805983129294,0.013375845754022942
64,256,6760,0.0001,0.013685475256399984,0.013436917199318065
64,256,6770,0.0001,0.01352258693606183,0.013396818951325386
64,256,6780,0.0001,0.013403543348564752,0.013470362192711196
64,256,6790,0.0001,0.013584739593809361,0.013346465698984252
64,256,6800,0.0001,0.01371442093727886,0.013367975671576361
64,256,6810,0.0001,0.013717774591149857,0.013423203458139209
64,256,6820,0.0001,0.013524663730379789,0.013388102227520994
64,256,6830,0.0001,0.013443213842678775,0.013330493679506028
64,256,6840,0.0001,0.013395772315561771,0.013352645231679278
64,256,6850,0.0001,0.01356020528228069,0.013332146927551672
64,256,6860,0.0001,0.013690700758599086,0.013370541152117294
64,256,6870,0.0001,0.013676967109090912,0.01331925513751512
64,256,6880,0.0001,0.013806425958170802,0.013294941583022019
64,256,6890,0.0001,0.013717231522079891,0.013299768558788769
64,256,6900,0.0001,0.013450461225808319,0.013340053050961817
64,256,6910,0.0001,0.01338523053268635,0.013332957068384995
64,256,6920,0.0001,0.013657740843064545,0.013347612799645511
64,256,6930,0.0001,0.013458569858149836,0.013452127185450892
64,256,6940,0.0001,0.013388821847035796,0.013435310090375518
64,256,6950,0.0001,0.013416519580119548,0.013389085317803261
64,256,6960,0.0001,0.013838946434141379,0.013378190238630667
64,256,6970,0.0001,0.013473666438127764,0.013490219108402469
64,256,6980,0.0001,0.01334375174434884,0.013357180943427908
64,256,6990,0.0001,0.013540367357416538,0.013345804679569459
64,256,7000,0.0001,0.013425345449042007,0.01340949327957422
64,256,7010,0.0001,0.013611514859015624,0.013339477656287136
64,256,7020,0.0001,0.013624606965847427,0.013385910890573498
64,256,7030,0.0001,0.013420367576752502,0.01332648570230434
64,256,7040,0.0001,0.013421863017917592,0.013386208015010087
64,256,7050,0.0001,0.013745315580810186,0.013388553162524273
64,256,7060,0.0001,0.013362674845517073,0.013354542026678547
64,256,7070,0.0001,0.013451684930685834,0.01339370349836922
64,256,7080,0.0001,0.013755968498795637,0.013326674463902498
64,256,7090,0.0001,0.013635845830423566,0.013398278110119713
64,256,7100,0.0001,0.013549599134214467,0.013423903393823508
64,256,7110,0.0001,0.013468018590311643,0.013403636399314914
64,256,7120,0.0001,0.01328133823068841,0.013328154965844738
64,256,7130,0.0001,0.013610205415399904,0.013400286529619882
64,256,7140,0.0001,0.013559211819907508,0.013414827976619833
64,256,7150,0.0001,0.013605377598129687,0.013313053505226774
64,256,7160,0.0001,0.013255994942210435,0.013382757656015943
64,256,7170,0.0001,0.013398582132072626,0.013370083295231823
64,256,7180,0.0001,0.013609814382192864,0.01332823201346996
64,256,7190,0.0001,0.013310478627274152,0.01335548059242131
64,256,7200,0.0001,0.013449937251907991,0.01333997183881993
64,256,7210,0.0001,0.013540711494354242,0.013362794760695972
64,256,7220,0.0001,0.013602069352857394,0.013338642837439041
64,256,7230,0.0001,0.013492775408457353,0.013354048702263937
64,256,7240,0.0001,0.01337722537293215,0.013376885862394711
64,256,7250,0.0001,0.013207255709810382,0.013318482542402359
64,256,7260,0.0001,0.013614553754387068,0.013374907798316802
64,256,7270,0.0001,0.013796463763622539,0.013293721570783828
64,256,7280,0.0001,0.013461249332296248,0.013337433582179932
64,256,7290,0.0001,0.013578755080015185,0.013361887286486324
64,256,7300,0.0001,0.013536168400940018,0.013308133616815748
64,256,7310,0.0001,0.013675757653244996,0.013301834687753275
64,256,7320,0.0001,0.013602950155767622,0.013396862235457095
64,256,7330,0.0001,0.013595307054287496,0.013369748027238783
64,256,7340,0.0001,0.013328067628214344,0.013322275807048036
64,256,7350,0.0001,0.013575498903215062,0.013362153689478682
64,256,7360,0.0001,0.013758059666457401,0.013387036277997963
64,256,7370,0.0001,0.01351557789814681,0.013343929955695133
64,256,7380,0.0001,0.013384862071314839,0.013381450127924114
64,256,7390,0.0001,0.013601753985024254,0.013266797539448634
64,256,7400,0.0001,0.013593887869488749,0.013314696980485749
64,256,7410,0.0001,0.01370796835135579,0.013351424174245008
64,256,7420,0.0001,0.013160300585777546,0.01331375323349862
64,256,7430,0.0001,0.013609819908991162,0.01335438984287618
64,256,7440,0.0001,0.013627990566732064,0.013350231385907753
64,256,7450,0.0001,0.013321741143775457,0.013332500830130026
64,256,7460,0.0001,0.013681943346980625,0.013349623439678979
64,256,7470,0.0001,0.013504685073911622,0.01338933184580251
64,256,7480,0.0001,0.013543108804253311,0.013312501633564197
64,256,7490,0.0001,0.01331276384424785,0.013356059911664917
64,256,7500,0.0001,0.013300876428640123,0.013326816655305015
64,256,7510,0.0001,0.013620721251669155,0.013391716544024289
64,256,7520,0.0001,0.013491157419914359,0.013294475600448758
64,256,7530,0.0001,0.013353812767098978,0.01337322060376666
64,256,7540,0.0001,0.013718598139119749,0.013384037455909898
64,256,7550,0.0001,0.013344402663426014,0.013456052779240378
64,256,7560,0.0001,0.013331152506873696,0.013394919882922974
64,256,7570,0.0001,0.013702880328264357,0.01344811828099354
64,256,7580,0.0001,0.013554147171586164,0.013344485019882694
64,256,7590,0.0001,0.013391915358260632,0.013341995545837817
64,256,7600,0.0001,0.013230239756454263,0.013280348689600369
64,256,7610,0.0001,0.013553542400867204,0.0133315386803715
64,256,7620,0.0001,0.013513087372436174,0.013489345548162033
64,256,7630,0.0001,0.013378908486804503,0.013314335399579793
64,256,7640,0.0001,0.013527444386508323,0.013313511931479758
64,256,7650,0.0001,0.013632064465131748,0.01333347729541459
64,256,7660,0.0001,0.013462226471050562,0.013279688324958216
64,256,7670,0.0001,0.013550835529126276,0.013283134999331168
64,256,7680,0.0001,0.013703621489849733,0.01337946861917275
64,256,7690,0.0001,0.013513424957509375,0.01329959765499596
64,256,7700,0.0001,0.013271241247067045,0.013337010586853892
64,256,7710,0.0001,0.0136593245866523,0.013355069273196194
64,256,7720,0.0001,0.013512701521621491,0.013347581695911666
64,256,7730,0.0001,0.013469191261972718,0.013448560886963485
64,256,7740,0.0001,0.013511816223092882,0.013293016315580195
64,256,7750,0.0001,0.013406607897084052,0.013342997856340555
64,256,7760,0.0001,0.013411378471641363,0.013333416397492177
64,256,7770,0.0001,0.013351823466155408,0.013325835334128948
64,256,7780,0.0001,0.013331048451445556,0.01333004859272049
64,256,7790,0.0001,0.013442850233559013,0.013356545818034218
64,256,7800,0.0001,0.013417829643258381,0.013379262105508922
64,256,7810,0.0001,0.013456805081349233,0.013383526306225222
64,256,7820,0.0001,0.013762404184372733,0.013372781259459178
64,256,7830,0.0001,0.01365267820411751,0.013299413993303952
64,256,7840,0.0001,0.013519575095916864,0.013288618813728401
64,256,7850,0.0001,0.013639180627559807,0.013234809699862805
64,256,7860,0.0001,0.013381970129271305,0.013335172566849593
64,256,7870,0.0001,0.013281186007338228,0.013329141016838072
64,256,7880,0.0001,0.013459109796997755,0.01334568906136215
64,256,7890,0.0001,0.013199337330163829,0.013334193006645904
64,256,7900,0.0001,0.013551259602886712,0.01325202745479007
64,256,7910,0.0001,0.013368731882235675,0.013299521713570477
64,256,7920,0.0001,0.013192751338905136,0.01326294107907594
64,256,7930,0.0001,0.013704938263809655,0.013320127290604417
64,256,7940,0.0001,0.013547350096167829,0.013303542440537542
64,256,7950,0.0001,0.013512486836483754,0.013276892917547944
64,256,7960,0.0001,0.013228655770355814,0.013286119518093928
64,256,7970,0.0001,0.01346018638143915,0.01332940262494259
64,256,7980,0.0001,0.01347971949278004,0.013310496886484488
64,256,7990,0.0001,0.013463377023291014,0.013254128437180187
64,256,8000,0.0001,0.013635285064186778,0.013250540311582484
64,256,8010,0.0001,0.013522051378709612,0.013294106772307746
64,256,8020,0.0001,0.013347615820052066,0.013321073420801277
64,256,8030,0.0001,0.013450917973299257,0.013309076387744282
64,256,8040,0.0001,0.013161274184690914,0.013312640860188737
64,256,8050,0.0001,0.01338928479994739,0.013343109391369413
64,256,8060,0.0001,0.013594073296424727,0.013305932604687444
64,256,8070,0.0001,0.013500541269257501,0.013318081154573433
64,256,8080,0.0001,0.013377085517627275,0.013280203171464814
64,256,8090,0.0001,0.013520907785914658,0.013298297130124538
64,256,8100,0.0001,0.013259302280615013,0.013336169838449841
64,256,8110,0.0001,0.013533263893174394,0.013305714130238936
64,256,8120,0.0001,0.01360125430498916,0.013266093195233022
64,256,8130,0.0001,0.013495144799058233,0.013307812013643018
64,256,8140,0.0001,0.01342540881158356,0.013250366170528674
64,256,8150,0.0001,0.01321001899483689,0.013379082474125524
64,256,8160,0.0001,0.013265604408013613,0.013345122861972803
64,256,8170,0.0001,0.013453236147272249,0.013295591243554932
64,256,8180,0.0001,0.01304082221329147,0.013275062356258064
64,256,8190,0.0001,0.013602765476742771,0.013326850398463973
64,256,8200,0.0001,0.013661386151706364,0.013330536418671692
64,256,8210,0.0001,0.013352821261114574,0.013251745682941775
64,256,8220,0.0001,0.013278470992129011,0.013253203076696812
64,256,8230,0.0001,0.013226527419079837,0.013284856018378484
64,256,8240,0.0001,0.013416534897013357,0.013335189094775109
64,256,8250,0.0001,0.013422315989170607,0.013300894849067432
64,256,8260,0.0001,0.013165630636577793,0.013268317514827158
64,256,8270,0.0001,0.013414359661695472,0.013371926081655588
64,256,8280,0.0001,0.013272784379284414,0.013258806718554039
64,256,8290,0.0001,0.01333704256988589,0.013351288148279274
64,256,8300,0.0001,0.013463348539493146,0.013306691364169641
64,256,8310,0.0001,0.013530954109256194,0.013355679801913328
64,256,8320,0.0001,0.013347296922567507,0.013271715447274098
64,256,8330,0.0001,0.01323093248518995,0.013284007038546961
64,256,8340,0.0001,0.013279532549059104,0.013322033097878033
64,256,8350,0.0001,0.013337098975019852,0.01331537806603846
64,256,8360,0.0001,0.013285598293745675,0.013299225825474773
64,256,8370,0.0001,0.013345477519723987,0.013315875445163146
64,256,8380,0.0001,0.013342884831798938,0.013280623734778191
64,256,8390,0.0001,0.013158636261389084,0.013321757515867986
64,256,8400,0.0001,0.013432316579886546,0.01335943683038372
64,256,8410,0.0001,0.013434789039569558,0.0133036348936209
64,256,8420,0.0001,0.013462160883116775,0.013322690749890679
64,256,8430,0.0001,0.013180423134640348,0.013323993613235816
64,256,8440,0.0001,0.013349447277103525,0.013297300830515972
64,256,8450,0.0001,0.01346562170429681,0.013326245091660313
64,256,8460,0.0001,0.013400121818192678,0.013248023324886003
64,256,8470,0.0001,0.013225373540978464,0.01324459429683904
64,256,8480,0.0001,0.013563002147905415,0.01326306578276199
64,256,8490,0.0001,0.013109883315926439,0.013281097635626793
64,256,8500,0.0001,0.013327022641489621,0.013227330386541036
64,256,8510,0.0001,0.013352820855571483,0.013315580976419314
64,256,8520,0.0001,0.013397563695173947,0.01328853461240707
64,256,8530,0.0001,0.01308632589656558,0.01325561355506619
64,256,8540,0.0001,0.013089003224798052,0.013265704150478392
64,256,8550,0.0001,0.013349912400383917,0.013280329184696144
64,256,8560,0.0001,0.01316153426416202,0.013251954945837306
64,256,8570,0.0001,0.013651167409376322,0.013294109253123337
64,256,8580,0.0001,0.013363742179907778,0.01329965551900291
64,256,8590,0.0001,0.013670279481397285,0.013243650671859236
64,256,8600,0.0001,0.01313122062937762,0.013262213244383512
64,256,8610,0.0001,0.013179871687743022,0.013241128841471984
64,256,8620,0.0001,0.013353139369929906,0.013314502683821984
64,256,8630,0.0001,0.01327792183991269,0.013275140867971177
64,256,8640,0.0001,0.013366253883526935,0.01328409324485532
64,256,8650,0.0001,0.013240012114040179,0.013216817796262851
64,256,8660,0.0001,0.013663859512143375,0.013250911555468516
64,256,8670,0.0001,0.013368192732056982,0.013219085432523984
64,256,8680,0.0001,0.01325198835173634,0.013227627096152722
64,256,8690,0.0001,0.013626424357278732,0.013353409188673487
64,256,8700,0.0001,0.013321738912269506,0.013318739949388014
64,256,8710,0.0001,0.013441430039997305,0.01333896134569265
64,256,8720,0.0001,0.013484469855395788,0.013308456781682229
64,256,8730,0.0001,0.013118744609751118,0.01324540351448361
64,256,8740,0.0001,0.0133635813606744,0.013274871971962494
64,256,8750,0.0001,0.013223585684903992,0.013322725619583932
64,256,8760,0.0001,0.013321827530567442,0.013284592742840535
64,256,8770,0.0001,0.013365989870899224,0.01333681000274602
64,256,8780,0.0001,0.013447700632854285,0.013342979343762565
64,256,8790,0.0001,0.013357738173552493,0.013319283300872453
64,256,8800,0.0001,0.01333095217673862,0.0133048687211551
64,256,8810,0.0001,0.013402313265044657,0.013303762818300308
64,256,8820,0.0001,0.013469621125421195,0.013290935330190512
64,256,8830,0.0001,0.013515819848415236,0.013279316584909067
64,256,8840,0.0001,0.013537721031832487,0.013264192337389857
64,256,8850,0.0001,0.013163665578551835,0.013248690778153693
64,256,8860,0.0001,0.013117505172247176,0.013263246589482611
64,256,8870,0.0001,0.013105177210493082,0.013285925534582294
64,256,8880,0.0001,0.01350288036436299,0.013292182619199483
64,256,8890,0.0001,0.012973491630274435,0.013199937253311993
64,256,8900,0.0001,0.013503545868726085,0.013247515042373446
64,256,8910,0.0001,0.013529234765509155,0.013331725725733297
64,256,8920,0.0001,0.013311356189915467,0.01329945398730482
64,256,8930,0.0001,0.013472287377640117,0.013209845187492245
64,256,8940,0.0001,0.013205909987410258,0.013233643317977413
64,256,8950,0.0001,0.013015145069106402,0.013226974112953682
64,256,8960,0.0001,0.013111887552675585,0.01325174151842511
64,256,8970,0.0001,0.01317828494028333,0.013219213711024632
64,256,8980,0.0001,0.013253926737661957,0.013278205203925418
64,256,8990,0.0001,0.013216718668586837,0.013330376381664557
64,256,9000,0.0001,0.013271351242988193,0.01328799533190035
64,256,9010,0.0001,0.013120754758462604,0.013210356756068733
64,256,9020,0.0001,0.013486299633213544,0.013214789005606456
64,256,9030,0.0001,0.01340561514797761,0.013303834424398872
64,256,9040,0.0001,0.013298870614552524,0.013235166693293372
64,256,9050,0.0001,0.013330695647297986,0.013265306040579575
64,256,9060,0.0001,0.013252440548585463,0.013286684920368757
64,256,9070,0.0001,0.013366161167002089,0.0133103877875352
64,256,9080,0.0001,0.013409695677720091,0.013264088724703247
64,256,9090,0.0001,0.013136630971596069,0.01328075351803584
64,256,9100,0.0001,0.013442989292043043,0.013290003482984404
64,256,9110,0.0001,0.01311236072975645,0.013242071388720425
64,256,9120,0.0001,0.013060560625217675,0.013325777909348364
64,256,9130,0.0001,0.013278738960330282,0.013368871363945403
64,256,9140,0.0001,0.013359496498345938,0.013306346860222161
64,256,9150,0.0001,0.013471045676023747,0.01324468107251491
64,256,9160,0.0001,0.01325990795005007,0.013248919472749057
64,256,9170,0.0001,0.013335023709130625,0.01323001286397204
64,256,9180,0.0001,0.013243671437354526,0.01327655021930886
64,256,9190,0.0001,0.013426768120696169,0.013293188089691916
64,256,9200,0.0001,0.013373078884357174,0.013320916669858074
64,256,9210,0.0001,0.013258797328519744,0.013285396836177491
64,256,9220,0.0001,0.012898857621740981,0.013280273951980484
64,256,9230,0.0001,0.013068582626218609,0.01318346132731724
64,256,9240,0.0001,0.01342218476439331,0.013229121287316735
64,256,9250,0.0001,0.012970102708419903,0.013248529671549016
64,256,9260,0.0001,0.013161874256000999,0.013292080263188313
64,256,9270,0.0001,0.013344432094849696,0.013210351119330357
64,256,9280,0.0001,0.013391529407588606,0.013252657260664425
64,256,9290,0.0001,0.013233373518340306,0.013206353610357083
64,256,9300,0.0001,0.013173396937565418,0.013228412506101433
64,256,9310,0.0001,0.013189306287033813,0.013261435862516732
64,256,9320,0.0001,0.013529314152097545,0.01321834354665472
64,256,9330,0.0001,0.013223104398999225,0.013271629720861215
64,256,9340,0.0001,0.01334733465437816,0.013278051007002202
64,256,9350,0.0001,0.013302725509493825,0.013353360406078365
64,256,9360,0.0001,0.013415461783124139,0.013280515103523648
64,256,9370,0.0001,0.013433900023902271,0.013300164273277121
64,256,9380,0.0001,0.01295704547829388,0.013236918368714346
64,256,9390,0.0001,0.01365737990563821,0.013267643566702911
64,256,9400,0.0001,0.0136013907060451,0.013206828792282587
64,256,9410,0.0001,0.013007256793392175,0.01325199733931555
64,256,9420,0.0001,0.013422626569964954,0.013260628828803264
64,256,9430,0.0001,0.013154576237046484,0.013248436384748943
64,256,9440,0.0001,0.013097494400434473,0.013246804703531307
64,256,9450,0.0001,0.012987147018117769,0.013253099675489564
64,256,9460,0.0001,0.013407493368834584,0.01323253604457368
64,256,9470,0.0001,0.01292076926164867,0.013239775113273396
64,256,9480,0.0001,0.013496889094913814,0.013270996376774457
64,256,9490,0.0001,0.013329995531156756,0.013211102822722306
64,256,9500,0.0001,0.013103940043215287,0.013323161124727612
64,256,9510,0.0001,0.013319646432196937,0.013216911611761329
64,256,9520,0.0001,0.01333316969654688,0.013263957648167964
64,256,9530,0.0001,0.013083632978360031,0.013298452612191569
64,256,9540,0.0001,0.013152601935083549,0.013231699631496547
64,256,9550,0.0001,0.013303342978398702,0.013282094207718382
64,256,9560,0.0001,0.013028775716783311,0.01324758683554991
64,256,9570,0.0001,0.01323977976026629,0.01328529185294194
64,256,9580,0.0001,0.013050268744515902,0.013261643531183228
64,256,9590,0.0001,0.01323474075694118,0.013285998995192186
64,256,9600,0.0001,0.013147052774853858,0.013281620587486628
64,256,9610,0.0001,0.013032264157689504,0.013232113903298908
64,256,9620,0.0001,0.013526225847719927,0.013242124766924756
64,256,9630,0.0001,0.013520918705009528,0.013215585701232654
64,256,9640,0.0001,0.013423825750693973,0.01319552366682796
64,256,9650,0.0001,0.013097071596288838,0.013262649160285184
64,256,9660,0.0001,0.013586257761690758,0.013241283392216441
64,256,9670,0.0001,0.013277670657934715,0.013212846567667207
64,256,9680,0.0001,0.013178436340319902,0.013254907697959757
64,256,9690,0.0001,0.013141763867317196,0.013227987070628909
64,256,9700,0.0001,0.0132758533031857,0.01324870226717672
64,256,9710,0.0001,0.013505055620059925,0.013225160185328998
64,256,9720,0.0001,0.01351297966304441,0.0133585109249343
64,256,9730,0.0001,0.013470205639364683,0.013228150247291187
64,256,9740,0.0001,0.013161101064663096,0.01327292562165505
64,256,9750,0.0001,0.013369953043807779,0.013317793684983098
64,256,9760,0.0001,0.013186223933338728,0.013136837062096491
64,256,9770,0.0001,0.013076420380230545,0.013294238422277452
64,256,9780,0.0001,0.013438042404060812,0.013201413716811801
64,256,9790,0.0001,0.013302704745280012,0.013235440790880976
64,256,9800,0.0001,0.01345096608415996,0.013243828835087833
64,256,9810,0.0001,0.013617250045325354,0.013248845930800949
64,256,9820,0.0001,0.013229919971462086,0.013285602011827663
64,256,9830,0.0001,0.013261571860743821,0.013185903454386512
64,256,9840,0.0001,0.0131860098656862,0.013207200198845052
64,256,9850,0.0001,0.01345018134401455,0.013228502966398496
64,256,9860,0.0001,0.013301381598791226,0.013254317751878214
64,256,9870,0.0001,0.013209424218003937,0.013247279539769393
64,256,9880,0.0001,0.01327247918874873,0.01323038717837573
64,256,9890,0.0001,0.013391650499902355,0.01313842702900999
64,256,9900,0.0001,0.01314559300517749,0.013275310311743005
64,256,9910,0.0001,0.013231355071279751,0.013212020651286866
64,256,9920,0.0001,0.013204214413786873,0.013265178087431792
64,256,9930,0.0001,0.013165547465599862,0.013217949564670371
64,256,9940,0.0001,0.01312054606884131,0.013258180137739953
64,256,9950,0.0001,0.013320789678548045,0.013196542167702616
64,256,9960,0.0001,0.013228895535990107,0.013232975803706063
64,256,9970,0.0001,0.01354596578196115,0.013241123497551185
64,256,9980,0.0001,0.012929066707924236,0.013233089079372748
64,256,9990,0.0001,0.01322599075310731,0.013243861675392592
64,256,10000,0.0001,0.013259502303026437,0.01325087490040142
64,512,10,0.0001,0.029834158241716202,0.02803225682714881
64,512,20,0.0001,0.026972693698867928,0.025366960028308447
64,512,30,0.0001,0.025338509448149794,0.02395527481251929
64,512,40,0.0001,0.02446184032219635,0.023253855779441685
64,512,50,0.0001,0.02376931708069677,0.022601808986614364
64,512,60,0.0001,0.022885589573035093,0.021938218104787268
64,512,70,0.0001,0.02260884480383777,0.02160172169320448
64,512,80,0.0001,0.022251515745040626,0.02130611144071323
64,512,90,0.0001,0.02175569957370831,0.02113512800152385
64,512,100,0.0001,0.021567303084114187,0.02092873499480658
64,512,110,0.0001,0.021502210071852483,0.020799840397839983
64,512,120,0.0001,0.021077738911793844,0.02044245965908969
64,512,130,0.0001,0.02104696048998337,0.02025997252345866
64,512,140,0.0001,0.02078826694099204,0.02002245588756805
64,512,150,0.0001,0.02065449025017297,0.019766126128979124
64,512,160,0.0001,0.02029105675706326,0.019555221031131182
64,512,170,0.0001,0.020076197341769218,0.01937170354364741
64,512,180,0.0001,0.019996705556724472,0.019110169936801147
64,512,190,0.0001,0.019637482363070387,0.018825292156187726
64,512,200,0.0001,0.01963108239585383,0.0185939921838878
64,512,210,0.0001,0.01945209507249638,0.01842346865537385
64,512,220,0.0001,0.01919227237334267,0.018248407772079304
64,512,230,0.0001,0.01915615208292099,0.018150834187735117
64,512,240,0.0001,0.01891263121539315,0.01788735831375986
64,512,250,0.0001,0.019124646171829632,0.017801077279982088
64,512,260,0.0001,0.01856590421866275,0.01758150179671148
64,512,270,0.0001,0.01856590603239818,0.017473357587271903
64,512,280,0.0001,0.018307988558380298,0.017361194513510408
64,512,290,0.0001,0.018320454378292387,0.017255758638920742
64,512,300,0.0001,0.018322115038527702,0.017100686223681317
64,512,310,0.0001,0.018080181625612587,0.017082947009450483
64,512,320,0.0001,0.018066296447679823,0.016961151847867985
64,512,330,0.0001,0.018178911716626302,0.016878963200025684
64,512,340,0.0001,0.018067193076960107,0.01678037552333815
64,512,350,0.0001,0.01792904650649826,0.016758059667968332
64,512,360,0.0001,0.017875346206373145,0.016561617131251434
64,512,370,0.0001,0.017779016993630114,0.01660608398569463
64,512,380,0.0001,0.01767728119860332,0.0164934241143767
64,512,390,0.0001,0.017705058744197602,0.016415672092068144
64,512,400,0.0001,0.017470146792266248,0.016374173285398943
64,512,410,0.0001,0.017452159040572866,0.016351784241902256
64,512,420,0.0001,0.01743861115425499,0.01637894604111082
64,512,430,0.0001,0.017585695348272437,0.016201832953954366
64,512,440,0.0001,0.017292611178670984,0.016264153668844022
64,512,450,0.0001,0.017164184595712947,0.01608332499503829
64,512,460,0.0001,0.01709034763015725,0.016092014478674102
64,512,470,0.0001,0.01711699278939605,0.01603134444154246
64,512,480,0.0001,0.01700194651582961,0.015945978861253336
64,512,490,0.0001,0.01712641733162578,0.015881671342494446
64,512,500,0.0001,0.016962790996227536,0.015894738306580152
64,512,510,0.0001,0.01699822510774013,0.015835647320773402
64,512,520,0.0001,0.016954318273820684,0.015771099528924085
64,512,530,0.0001,0.016941821284151965,0.015713470056653023
64,512,540,0.0001,0.0169316874511328,0.015785580566030924
64,512,550,0.0001,0.016722643152857503,0.015682700598474153
64,512,560,0.0001,0.016564086996654712,0.015606984191098327
64,512,570,0.0001,0.016691226685415603,0.01564795881363372
64,512,580,0.0001,0.016635174033613122,0.015592088398226744
64,512,590,0.0001,0.01636622793956189,0.015554613873004653
64,512,600,0.0001,0.016660123678327782,0.01551201910301067
64,512,610,0.0001,0.016635850340910502,0.015506991494333119
64,512,620,0.0001,0.016608928527919415,0.015490578475314718
64,512,630,0.0001,0.016229620180958863,0.015437840374276108
64,512,640,0.0001,0.016468413911873977,0.015500787633377653
64,512,650,0.0001,0.01641976185289723,0.015462699456050926
64,512,660,0.0001,0.016292090128283924,0.015352172187354627
64,512,670,0.0001,0.016347729366606903,0.015383363782741357
64,512,680,0.0001,0.01620999788885826,0.015367958113128181
64,512,690,0.0001,0.016304281301780132,0.015295639926949963
64,512,700,0.0001,0.01637223180122592,0.015253569784383065
64,512,710,0.0001,0.016297027484984575,0.015239792579061079
64,512,720,0.0001,0.016392599832046474,0.01525770562119359
64,512,730,0.0001,0.01621561662520178,0.015224338810093798
64,512,740,0.0001,0.01612015768551396,0.015230614411355887
64,512,750,0.0001,0.016098560838750206,0.01518459884474241
64,512,760,0.0001,0.016125648198914214,0.015089847672096247
64,512,770,0.0001,0.01587122222265999,0.015110187529378843
64,512,780,0.0001,0.015751760363317945,0.015163441831205349
64,512,790,0.0001,0.016371896942869578,0.01517647512126958
