Episode,Total Reward
832,-327.6918190307915
833,-299.5576827439945
834,-198.4214987398591
835,-195.61515367683023
836,8.843170637264848
837,-231.1408135248348
838,-242.45473435148597
839,-491.02507938444614
840,-167.35996915400028
841,-438.32226449281734
842,-164.13988850603346
843,-287.87998658418655
844,-197.5697258564178
845,-166.6747938161716
846,-747.6108721457422
847,-453.06611451506615
848,-233.40411730422056
849,-194.40778477001004
850,-465.3664684742689
851,-336.5547143074218
852,-255.80039270376437
853,-248.33033974468708
854,-283.46837316453457
855,-284.7427432201803
856,-232.8271533921361
857,-120.82524222228676
858,-240.84597186744213
859,-575.7219793088734
860,-227.45751431722238
861,-106.99967437036685
862,-413.0735761492979
863,-140.15663716790732
864,-218.23954219534062
865,-203.9238928091363
866,-333.8193549492862
867,-563.5806000083685
868,-682.0619910061359
869,-571.8527810256928
870,-330.1659317612648
871,-329.29215282201767
872,-272.58899451373145
873,-282.441455489723
874,-395.27855491638184
875,-800.528101220727
876,-1003.2505440413952
877,-280.05082671897253
878,-161.07182917441241
879,-124.41188958380371
880,-116.24261878652032
881,69.3073247326538
882,-125.6439137016423
883,-168.23072621319443
884,-472.06901256740093
885,-100.90060649812222
886,-260.8312379877898
887,-391.8261840338819
888,-226.1749283062527
889,-708.4118465639767
890,-165.1057674929034
891,-298.5024249420967
892,-489.89716705679893
893,-764.6792054791003
894,-184.79303187411278
895,-256.6715187574737
896,-327.78041470889
897,-663.409704443533
898,-265.44131236476824
899,-533.4338870281645
900,-483.7368429042399
901,-460.5853154063225
902,-397.0741691007279
903,-101.3222239986062
904,-221.07685617834795
905,-204.30539066478377
906,-397.56833031680435
907,-4.59330551273888
908,-251.03784068852838
909,-287.0756063684821
910,-637.863139949739
911,-417.22024887800217
912,-505.3295473450562
913,-165.03373241331428
914,-351.13653518632054
915,-208.2939604674466
916,-487.00653794407845
917,-359.63981935032643
918,-159.05579035216942
919,-518.036630153656
920,161.53440336018866
921,-633.6586551386863
922,-306.47485557361506
923,-211.6083421781659
924,-183.75338618643582
925,-369.8335737287998
926,-166.34706414618995
927,-313.9948637261987
928,-104.35342702269554
929,-540.7476840913296
930,-286.0715035481844
931,-308.50939694955014
932,-388.42521119955927
933,-166.8703117952682
934,-532.1251779198647
935,-248.2765052509494
936,181.18255451321602
937,-184.2467949371785
938,-256.34646137050004
939,-214.47529111336917
940,-346.2588650137186
941,-169.49591721780598
942,-276.64251623954624
943,-33.12608902002103
944,-156.83744788891636
945,-162.10255968943238
946,156.9099850144121
947,270.7457364499569
948,-284.4385697208345
949,-295.92279922310263
950,-168.23966253641993
951,-128.48072882043198
952,-371.4635353386402
953,-250.49491904460592
954,-336.04500237107277
955,-389.361438352149
956,-175.5031600377988
957,-328.10817665979266
958,-114.9096523122862
959,-160.204327236861
960,18.371259036110132
961,-306.89019398391247
962,-263.54461131989956
963,214.47928951182257
964,-276.42275331169367
965,-200.26958874287084
966,-399.0273227710277
967,-327.05302740551997
968,-143.50586685031885
969,-322.1195459216833
970,-97.7307890811935
971,-203.1694304891862
972,403.18936168198707
973,329.9587123184465
974,-413.6354663204402
975,-128.91651828819886
976,280.9955445076339
977,-170.99102284153923
978,-442.1578533335123
979,-166.82248923025327
980,-331.3657608181238
981,-200.05523574817926
982,-274.1825120158028
983,-447.86834431119496
984,-294.58907774835825
985,-326.1016281293705
986,-744.3721614638343
987,657.6985770678148
988,-209.46652463218197
989,-313.8724443204701
990,53.590511384245474
991,-194.02101501822472
992,-168.36264349985868
993,-177.90739174821647
994,738.1406442224979
995,-239.40589715191163
996,-580.9440738558769
997,-454.9508487575222
998,-191.02011890648282
999,-312.4634476080537
1000,-306.40740099555114
1001,-286.0362194494228
1002,-407.9514013174921
1003,-221.46037802490173
1004,-264.2127831817743
1005,94.91630225692643
1006,-163.8956920397468
1007,-183.99393154866993
1008,-156.0134928431362
1009,-215.6906020352617
1010,-292.37849542254116
1011,-280.7364928126335
1012,-230.2012198219163
1013,-485.6423610448837
1014,-353.62981414049864
1015,-498.7199496831745
1016,-589.297757880995
1017,-224.8520994274877
1018,-360.83110970817506
1019,-300.48714397259755
1020,-73.58454270232323
1021,21.138240219463114
1022,-241.16806077584624
1023,166.3233170034364
1024,-523.5294144440559
