Episode,Total Reward
1047,-1003.8778171157464
1048,-1003.412497214973
1049,-1004.2169485464692
1050,-1003.4873229935765
1051,-1003.0663502272218
1052,-1003.5396147314459
1053,-1003.5168579267338
1054,-1004.0918670604005
1055,-1003.871939510107
1056,-1004.4163442580029
1057,-1005.2327608680353
1058,-1005.1487279934809
1059,-1003.1739085512236
1060,-1004.0303629096597
1061,-1002.2891749598202
1062,-1004.4900611648336
1063,-1003.0952252065763
1064,-1004.4752775626257
1065,-1004.2969026407227
1066,-1003.0270028505474
1067,-1004.1199298212305
1068,-1003.230143523775
1069,-1002.4071192806587
1070,-1003.0607490502298
1071,-1004.0782969491556
1072,-1004.7839542832226
1073,-1003.551253936952
1074,-1003.5705058034509
1075,-1003.296642895788
1076,-1003.6154020223767
1077,-1012.1436156304553
1078,-1003.6958263972774
1079,-1004.4060499556363
1080,-1003.4274832680821
1081,-1004.9676607158035
1082,-1003.4006785238162
1083,-1004.0839674286544
1084,-1005.1648045862094
1085,-1004.3320587091148
1086,-1003.6310850023292
1087,-999.5964741753414
1088,-1010.7887448776892
1089,-1005.4559311680496
1090,-1003.2740326845087
1091,-1003.4200624218211
1092,-1005.3306715693325
1093,-1003.963678561151
1094,-1004.2835228461772
1095,-1003.7743744095787
1096,-1005.0557202249765
1097,-1004.0955231133848
1098,-1004.6283327732235
1099,-1004.0062930118293
1100,-1004.2932771667838
1101,-1004.4897888433188
1102,-1003.9844175800681
1103,-1004.3871414652094
1104,-1004.1733172377571
1105,-1003.6791732599959
1106,-1004.4214564664289
1107,-1003.1604931531474
1108,-1004.8151811370626
1109,-1002.9275263696909
1110,-1004.4964091973379
1111,-1005.5978599134833
1112,-1003.681328789331
1113,-1003.8524394175038
1114,-1006.5117128295824
1115,-1005.23649409879
1116,-1005.3631847510114
1117,-1003.2698039077222
1118,-1005.0291435653344
1119,-1003.4223591471091
1120,-1003.3448363160715
1121,-1004.1408550096676
1122,-1005.2590591711923
1123,-1003.4803286399692
1124,-1004.9366330010816
1125,-1022.1362011888996
1126,-1007.5459306649864
1127,-1016.8603826155886
1128,-1005.3745377687737
1129,-1005.4109982848167
1130,-1004.1806875457987
1131,-1004.6941028553993
1132,-1006.2987618651241
1133,-1004.0273086326197
1134,-1013.1494921790436
1135,-1005.6942961066961
1136,-1004.7474476816133
1137,-1005.9628822412342
1138,-1013.8965615816414
1139,-1005.3073081858456
1140,-1004.8773175682873
1141,-1003.2575756823644
1142,-1011.2740798378363
1143,-1006.8199246320873
1144,-994.741145110107
1145,-1005.8100755251944
1146,-1004.2444376014173
1147,-1003.5581879960373
1148,-998.476681452943
1149,-1005.3767209532671
1150,-997.8679990856908
1151,-1000.0450729941949
1152,-1009.0426829289645
1153,-1016.7167556257918
1154,-998.4520667667966
1155,-1025.7611439414322
1156,-1010.9787200652063
1157,-1003.685052357614
1158,-1008.1452350858017
1159,-997.1997702368535
1160,-998.901345002465
1161,-998.4147956580855
1162,-1018.8992543974891
1163,-983.917713058152
1164,-996.5931557072327
1165,-996.1811670416282
1166,-995.996459835209
1167,-1000.0046789137414
1168,-994.7580113317817
1169,-1013.8588997900952
1170,-993.2090828828514
1171,-988.7551931161433
1172,-983.9351664343849
1173,-1049.5403774161823
1174,-994.60307415016
1175,-993.8197742979974
1176,-991.3530889805406
1177,-995.5044626798481
1178,-993.8727082367986
1179,-995.1055876258761
1180,-1001.8630677091423
1181,-1008.9438736848533
1182,-996.1718518903945
1183,-1000.3121877117374
1184,-994.5609849188477
1185,-993.6105285976082
1186,-985.1017005154863
1187,-994.8108016829938
1188,-1000.2555943871848
1189,-979.3763671312481
1190,-981.7720891032368
1191,-992.1784310992807
1192,-994.8938605692238
1193,-996.6444785161875
1194,-1001.2907484760508
1195,-994.2462534401566
