Episode,Total Reward
729,-1039.3125630691648
730,-1015.8418991193175
731,-1041.8806888852268
732,-1016.264312610504
733,-1005.1401240676641
734,-1933.7717754803598
735,-1040.428749088198
736,-1305.1171599887311
737,-1418.5484790280461
738,-1024.8400032054633
739,-1027.2549560144544
740,-1224.4021976329386
741,-1059.4013832211494
742,-1109.1291159559041
743,-1019.6126043852419
744,-1070.6760984119028
745,-1011.9660501927137
746,-1075.2744470201433
747,-1214.7409441918135
748,-1007.0304118283093
749,-1010.2856149161234
750,-1059.2741318531334
751,-1038.827967742458
752,-1009.0718292762467
753,-1008.7986708539538
754,-1040.427498564124
755,-1017.7969244029373
756,-1736.5839822292328
757,-1122.056357262656
758,-1073.9411535393447
759,-1066.2143879160285
760,-1068.0371937453747
761,-1090.177397666499
762,-1032.6784561499953
763,-1119.41329161264
764,-1014.053340760991
765,-1117.169642712921
766,-1036.5565651729703
767,-1020.2492108140141
768,-1213.7859151177108
769,-1014.3100119847804
770,-1007.219036154449
771,-1095.5064933151007
772,-1016.3728128764778
773,-1012.6387061271816
774,-1320.1474764985032
775,-1246.2654274441302
776,-1027.992071148008
777,-1099.1273166909814
778,-1050.2716080099344
779,-1623.744733273983
780,-1134.0329307243228
781,-1019.7167068421841
782,-1110.9465004615486
783,-1007.8159764520824
784,-1014.327355409041
785,-1085.829457756132
786,-1027.6569133196026
787,-1063.0442314837128
788,-1060.3687317389995
789,-1021.6287128571421
790,-1015.6593049261719
791,-1032.0012957789004
792,-1012.9114451576024
793,-1145.7481604851782
794,-1088.0460486225784
795,-1277.2934304159135
796,-1026.211631609127
797,-1032.6620107591152
798,-1011.0741688068956
799,-1040.1917202994227
800,-1029.3689021710306
801,-1065.00185380131
802,-1035.936653578654
803,-1265.5047591552138
804,-1103.3910504728556
805,-1021.6763276532292
806,-1031.3361650872976
807,-1044.2119441069663
808,-1025.360493440181
809,-1015.5168231129646
810,-1214.833114553243
811,-1257.061769893393
812,-1021.0205425899476
813,-1020.2216942384839
814,-1024.3989234147593
815,-1079.6908760629594
816,-1146.1383775547147
817,-1049.3465756792575
818,-1016.3646934702992
819,-1148.1211418695748
820,-1066.8771048039198
821,-1031.970931213349
822,-1189.156618785113
823,-1345.2994627002627
824,-1538.0250031352043
825,-1029.5792533354834
826,-1038.3735788166523
827,-2133.1891010291874
828,-1051.5701736696064
829,-1192.3516531158239
830,-1048.586690120399
831,-1162.496140198782
832,-1012.724989887327
833,-1220.2900102511048
834,-1074.346941627562
835,-1107.6792292557657
836,-1109.373073514551
837,-1111.9451490417123
838,-1022.4742023274302
839,-4040.661456979811
840,-1027.6229791343212
841,-1033.9159597661346
842,-1178.3694694042206
843,-1038.3458060398698
844,-1011.7119977287948
845,-1153.9683972392231
846,-1264.363009745255
847,-1105.2944949567318
848,-1429.0495478659868
849,-1112.9499743003398
850,-1095.7253968082368
851,-1095.6252990476787
852,-1013.0763760246336
853,-1065.7561519220471
854,-1076.8373514860868
855,-1046.1844427641481
856,-1145.6220684740692
857,-1219.0101102367043
858,-1075.597562359646
859,-1016.5409915242344
860,-1019.606518195942
861,-1446.7461699694395
862,-1264.6105645168573
863,-1176.9785835333169
864,-1005.3582584820688
865,-1029.5438691973686
866,-1115.702189181
867,-1016.861923115328
868,-1729.3384004794061
869,-1178.032060019672
870,-1261.9369861073792
871,-1038.8142418880016
872,-1042.6984812710434
873,-1019.5652912519872
874,-1021.0308262892067
875,-1064.6460511796176
876,-1056.0765489712358
877,-1030.4939834494144
878,-1401.670164840296
879,-1013.8715447243303
880,-1117.8129709511995
881,-1035.2840301226825
882,-1025.731367725879
883,-1020.8233622834086
884,-1269.1980198919773
885,-1091.5917813647538
886,-1046.7475678920746
887,-1116.348074682057
888,-1025.8357652239501
889,-1023.1689283326268
890,-1354.282026996836
891,-1024.6757429707795
892,-1016.5894273612648
893,-1016.4643268175423
894,-1024.7279755882919
895,-1021.2723329421133
896,-1068.2984639406204
897,-1077.6054042316973
898,-1561.7043759711087
899,-1060.1656340286136
900,-1041.9547931496054
901,-1295.3228372056037
902,-1153.7184853646904
903,-1035.20332923159
904,-1121.0868889112025
905,-1012.2149639725685
906,-1025.7682209629565
907,-1007.6053368602879
908,-1102.5539760626853
909,-1066.8437822945416
910,-1036.4665644168854
911,-1105.7951997816563
912,-1050.228409718722
913,-1036.9147092076018
914,-1063.927288144827
915,-1006.58859584108
916,-1016.8072929922491
917,-1092.7006368618459
918,-1116.2454376965761
919,-1035.6948953140527
920,-1097.6027307398617
921,-1017.3118513934314
922,-1008.6053787730634
923,-1061.1736649423838
924,-1018.63481092453
925,-1054.5334541816264
926,-1144.1354738250375
927,-1096.206854449585
928,-1074.119238326326
929,-1013.4114321947563
930,-1063.6741127818823
931,-1010.2212893739343
932,-1235.774344732985
933,-1201.7575204744935
934,-1118.3319339938462
935,-1063.2356776073575
936,-1631.7212511841208
937,-1469.740077253431
938,-1066.844681955874
939,-1077.6719184145331
940,-1069.3654035758227
941,-1010.5135220185621
942,-1012.17226004228
943,-923.4634212441742
944,-1005.6536808367819
945,-1047.5312862787396
946,-1019.0175230633467
947,-1015.9169091563672
948,-1038.5245131254196
949,-1069.8688074238598
950,-1020.9779837559909
951,-1134.832974717021
952,-1008.0027323812246
953,-1009.422826403752
954,-1072.1204753033817
955,-1015.4765778835863
956,-1092.1479618288577
957,-1011.4135769139975
958,-1008.4515984617174
959,-1102.9075806736946
960,-1005.652404143475
961,-1016.4388792142272
962,-1005.8125514443964
963,-1097.6038537726854
964,-1041.9331428967416
965,-1047.2334150895476
966,-1052.71948261559
967,-1018.7487638574094
968,-1008.6267296038568
969,-1234.0733704715894
970,-1025.1340713929385
971,-1110.0514893261716
972,-1036.2887047547847
973,-1075.53805286251
974,-1281.8146571237594
975,-1005.0412167813629
976,-1055.015148671344
977,-1034.3045430742204
978,-1027.108800144866
979,-1094.379540110007
980,-1081.6785473171622
981,-1037.5815040301532
982,-1178.0784142874181
983,-1022.8187636714429
984,-1019.3240046016872
985,-1033.6094938702881
986,-1028.9856215156615
987,-1038.6558030750602
988,-1010.5666214302182
989,-1070.7674458101392
990,-1167.167260715738
991,-1085.6568129435182
992,-1006.2730567064136
993,-1008.4033825513907
994,-1086.7270073015243
995,-1047.5219056755304
996,-1010.4859088677913
997,-1064.8283021226525
998,-1010.475848056376
999,-1011.8113796114922
1000,-1014.0128158200532
1001,-1198.1013856427744
1002,-1079.4821784347296
1003,-1015.6456662807614
1004,-1422.500733518973
1005,-1043.7714416058734
1006,-1017.1754007581621
1007,-1010.4319448461756
1008,-1006.7884576134384
1009,-1006.4908283930272
1010,-1007.9611634165049
1011,-1032.5318081974983
1012,-1064.8397133760154
1013,-1019.2420231234282
1014,-1071.4103407934308
1015,-1047.9517028070986
1016,-1011.4748366996646
1017,-1039.0083401985466
1018,-1056.657276313752
1019,-1048.441330526024
1020,-1008.5980404317379
1021,-1009.765146791935
1022,-1057.161405279301
1023,-1013.7436300963163
1024,-2022.7044825479388
1025,-1169.6488306559622
1026,-1030.0509101338685
1027,-1020.3619520775974
1028,-1047.3920600246638
1029,-1022.4252142813057
1030,-1040.0854107730556
1031,-1022.2960744034499
1032,-1026.000761622563
1033,-1013.3458040319383
1034,-1032.2017393242568
1035,-1007.3276144377887
1036,-1096.52706524916
1037,-1011.2685462087393
1038,-1099.5524447746575
1039,-1643.486554954201
1040,-1311.3088388759643
1041,-1007.1147781386971
1042,-1043.513040734455
1043,-1029.08821333386
1044,-1006.9799680672586
1045,-1063.1110690121131
1046,-1121.7597381174564
1047,-1009.1657945252955
1048,-1041.8878199257888
1049,-1271.0095615172759
1050,-1065.6314727351273
1051,-1021.6304935012013
1052,-1071.3684956673533
1053,-1012.6202749889344
1054,-1007.5568784419447
1055,-1055.2469832487404
1056,-1161.9174479171634
1057,-1045.8964357599616
1058,-1006.3406809885055
1059,-1029.8509266488254
1060,-1031.4823855031282
1061,-1009.3190969321877
1062,-1008.1874523162842
1063,-1004.8459307253361
1064,-1031.044997705816
1065,-1110.8232548143715
1066,-1193.4843774028122
1067,-1009.1269617769867
1068,-1075.4601861424744
1069,-1035.6018749264767
1070,-1014.9708994906396
1071,-1009.2516582328826
1072,-1048.2614984810352
1073,-1003.7422609899022
1074,-1044.602107557639
1075,-1013.2814461030066
1076,-1031.7573182582855
1077,-1010.1355459019542
1078,-1019.6380996927619
1079,-1018.3895116765052
1080,-1036.4873280785978
1081,-1049.481370959431
1082,-1011.7624662667513
1083,-1010.4156547635794
1084,-1006.1514871567488
1085,-1008.497766610235
1086,-1043.5772272441536
1087,-1008.4037087578326
1088,-1005.8423306662589
1089,-1090.674759030342
1090,-1038.8536595124751
1091,-1035.2550228778273
1092,-1040.9486598801304
1093,-1015.9665009435266
1094,-1007.4061241280288
1095,-1020.2016909436788
1096,-1202.2541455328465
1097,-1009.4808239154518
1098,-1045.3645902350545
1099,-1006.2482367493212
1100,-1010.490873368457
1101,-1023.553009936586
1102,-1013.7880106605589
1103,-1049.4598711654544
1104,-1018.3340585213155
1105,-1040.9501035381109
1106,-1134.590952374041
1107,-1061.7666172161698
1108,-1019.8533002957702
1109,-1167.4639307968318
1110,-1109.013512186706
1111,-1166.5204815547913
1112,-1035.083667812869
1113,-1012.0586699135602
1114,-1255.7903386838734
1115,-1481.5758831389248
1116,-1041.3033131286502
1117,-1161.736747963354
1118,-1009.7833779994398
1119,-1056.7801568415016
1120,-1068.6257499512285
1121,-1088.852090984583
1122,-1064.5324860531837
1123,-1613.0634593218565
1124,-1041.9291174449027
1125,-1058.049886090681
1126,-1258.4606354497373
1127,-1022.2267361953855
1128,-1033.984238538891
1129,-1023.2418142482638
1130,-1148.7326427605003
1131,-1089.473862119019
1132,-1030.3888562880456
1133,-1069.856743330136
1134,-1017.4577615335584
1135,-1058.3110748101026
1136,-1026.9472368694842
1137,-1263.006575204432
1138,-1046.668809182942
1139,-1073.832750082016
1140,-1031.6248061545193
1141,-1369.4822042007
1142,-1042.492557587102
1143,-1026.606732007116
1144,-1014.7300356514752
1145,-1119.0313164554536
1146,-1175.1852493993938
1147,-1316.70438266173
1148,-1187.3058118149638
1149,-1039.3937360309064
1150,-1030.7660824880004
1151,-1061.151558816433
1152,-1061.6592340376228
1153,-1060.48282693699
1154,-1214.0491664465517
1155,-1941.0466185417026
1156,-1086.9090088196099
1157,-1262.872930652462
1158,-1187.2417813129723
1159,-1019.6415972448885
1160,-1045.7257899306715
1161,-1118.087778121233
1162,-1535.7560501806438
1163,-1223.1491206679493
1164,-1615.9496009815484
1165,-1140.5462691728026
1166,-1022.5619100220501
1167,-1157.0446592848748
1168,-1303.223102863878
